Entry,C1,C2,C3,M1,M2,M3,C.Mean,M.Mean,Log2FC,Pvalue,FDR,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
P22087,29.018367767334,29.7365055084229,29.5778217315674,29.8402004241943,29.1024951934814,29.1096611022949,29.444231669108103,29.35078557332353,-0.09344609578457153,0.7896196972361167,0.9968629109018278,reviewed,FBRL_HUMAN,rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (34 kDa nucleolar scleroderma antigen) (Histone-glutamine methyltransferase) (U6 snRNA 2'-O-methyltransferase fibrillarin),FBL FIB1 FLRN,Homo sapiens (Human),321
P22102,28.7522583007813,28.6765365600586,27.0028171539307,29.3526439666748,28.7845973968506,28.9002075195313,28.143870671590197,29.0124829610189,0.8686122894287038,0.2191661069273835,0.9968629109018278,reviewed,PUR2_HUMAN,Trifunctional purine biosynthetic protein adenosine-3 [Includes: Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (Glycinamide ribonucleotide synthetase) (GARS) (Phosphoribosylglycinamide synthetase); Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase); Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)],GART PGFT PRGS,Homo sapiens (Human),1010
P22234,22.4131507873535,22.2243499755859,23.437967300415,24.928092956543,21.7186431884766,22.6534442901611,22.691822687784796,23.100060145060237,0.40823745727544036,0.7107379961757747,0.9968629109018278,reviewed,PUR6_HUMAN,Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase (PAICS) [Includes: Phosphoribosylaminoimidazole carboxylase (EC 4.1.1.21) (AIR carboxylase) (AIRC); Phosphoribosylaminoimidazole succinocarboxamide synthetase (EC 6.3.2.6) (SAICAR synthetase)],PAICS ADE2 AIRC PAIS,Homo sapiens (Human),425
P22314,27.8585758209229,28.2583122253418,26.6409969329834,29.1324920654297,28.5957660675049,28.1009922027588,27.58596165974937,28.6097501118978,1.0237884521484304,0.14707513567881803,0.9968629109018278,reviewed,UBA1_HUMAN,Ubiquitin-like modifier-activating enzyme 1 (EC 6.2.1.45) (Protein A1S9) (Ubiquitin-activating enzyme E1),UBA1 A1S9T UBE1,Homo sapiens (Human),1058
P22570,24.9168872833252,25.7299041748047,25.4362201690674,25.8784160614014,22.5050983428955,19.711181640625,25.361003875732433,22.698232014973968,-2.6627718607584647,0.2128810158822129,0.9968629109018278,reviewed,ADRO_HUMAN,"NADPH:adrenodoxin oxidoreductase, mitochondrial (AR) (Adrenodoxin reductase) (EC 1.18.1.6) (Ferredoxin--NADP(+) reductase) (Ferredoxin reductase)",FDXR ADXR,Homo sapiens (Human),491
P22626,31.7919960021973,32.2782745361328,32.3940963745117,32.1227188110352,31.6329174041748,31.7329139709473,32.154788970947266,31.829516728719103,-0.32527224222816287,0.2424710975682785,0.9968629109018278,reviewed,ROA2_HUMAN,Heterogeneous nuclear ribonucleoproteins A2/B1 (hnRNP A2/B1),HNRNPA2B1 HNRPA2B1,Homo sapiens (Human),353
P22695,25.9652347564697,27.394847869873,26.316032409668,27.8934803009033,26.3159809112549,25.996452331543,26.558705012003568,26.735304514567066,0.17659950256349788,0.8200788590467818,0.9968629109018278,reviewed,QCR2_HUMAN,"Cytochrome b-c1 complex subunit 2, mitochondrial (Complex III subunit 2) (Core protein II) (Ubiquinol-cytochrome-c reductase complex core protein 2)",UQCRC2,Homo sapiens (Human),453
P23193,24.2870788574219,21.0829391479492,24.489896774292,21.6307811737061,22.4143714904785,24.5645923614502,23.2866382598877,22.869915008544933,-0.41672325134276633,0.7822054723162322,0.9968629109018278,reviewed,TCEA1_HUMAN,Transcription elongation factor A protein 1 (Transcription elongation factor S-II protein 1) (Transcription elongation factor TFIIS.o),TCEA1 GTF2S TFIIS,Homo sapiens (Human),301
P23246,30.9347343444824,31.1530342102051,29.988883972168,31.278636932373,31.0789012908936,30.9105644226074,30.69221750895183,31.089367548624665,0.3971500396728338,0.34673245702167144,0.9968629109018278,reviewed,SFPQ_HUMAN,"Splicing factor, proline- and glutamine-rich (100 kDa DNA-pairing protein) (hPOMp100) (DNA-binding p52/p100 complex, 100 kDa subunit) (Polypyrimidine tract-binding protein-associated-splicing factor) (PSF) (PTB-associated-splicing factor)",SFPQ PSF,Homo sapiens (Human),707
Q9NRH3,26.3233184814453,26.8403816223145,27.2883281707764,27.0809097290039,25.9026298522949,26.4209518432617,26.81734275817873,26.468163808186834,-0.34917894999189514,0.4722685452180208,0.9968629109018278,reviewed,TBG2_HUMAN,Tubulin gamma-2 chain (Gamma-2-tubulin),TUBG2,Homo sapiens (Human),451
P23381,22.7592258453369,22.936466217041,23.1750087738037,24.9116859436035,24.0471839904785,20.3841743469238,22.9569002787272,23.1143480936686,0.15744781494139914,0.9154497228782638,0.9968629109018278,reviewed,SYWC_HUMAN,"Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Interferon-induced protein 53) (IFP53) (Tryptophanyl-tRNA synthetase) (TrpRS) (hWRS) [Cleaved into: T1-TrpRS; T2-TrpRS]",WARS1 IFI53 WARS WRS,Homo sapiens (Human),471
P23396,29.5224742889404,30.4954319000244,29.6491413116455,30.1168155670166,29.876558303833,29.8262348175049,29.889015833536764,29.939869562784835,0.050853729248071744,0.8808055066746385,0.9968629109018278,reviewed,RS3_HUMAN,Small ribosomal subunit protein uS3 (40S ribosomal protein S3) (EC 4.2.99.18),RPS3 OK/SW-cl.26,Homo sapiens (Human),243
P23528,24.3419780731201,23.3519153594971,22.1384296417236,26.4510631561279,22.6022510528564,24.4415817260742,23.27744102478027,24.498298645019503,1.220857620239233,0.3945742411980359,0.9968629109018278,reviewed,COF1_HUMAN,"Cofilin-1 (18 kDa phosphoprotein) (p18) (Cofilin, non-muscle isoform)",CFL1 CFL,Homo sapiens (Human),166
P23588,26.5714378356934,24.5959377288818,26.970817565918,25.8312034606934,24.5459251403809,25.62229347229,26.046064376831065,25.333140691121432,-0.712923685709633,0.441435672273884,0.9968629109018278,reviewed,IF4B_HUMAN,Eukaryotic translation initiation factor 4B (eIF-4B),EIF4B,Homo sapiens (Human),611
P23769,20.8986797332764,21.6030807495117,23.6424026489258,22.4892730712891,22.8785877227783,20.6997814178467,22.048054377237964,22.022547403971362,-0.025506973266601562,0.9819811684271516,0.9968629109018278,reviewed,GATA2_HUMAN,Endothelial transcription factor GATA-2 (GATA-binding protein 2),GATA2,Homo sapiens (Human),480
P23921,21.5851249694824,24.2558040618896,24.0243682861328,22.2866840362549,23.0752563476563,24.0233535766602,23.288432439168265,23.12843132019047,-0.1600011189777959,0.8795466277185044,0.9968629109018278,reviewed,RIR1_HUMAN,Ribonucleoside-diphosphate reductase large subunit (EC 1.17.4.1) (Ribonucleoside-diphosphate reductase subunit M1) (Ribonucleotide reductase large subunit),RRM1 RR1,Homo sapiens (Human),792
P24752,24.5288009643555,23.4513626098633,24.1403980255127,24.249885559082,22.7083168029785,25.0382099151611,24.040187199910502,23.9988040924072,-0.04138310750330021,0.9588210360437457,0.9968629109018278,reviewed,THIL_HUMAN,"Acetyl-CoA acetyltransferase, mitochondrial (EC 2.3.1.9) (Acetoacetyl-CoA thiolase) (T2)",ACAT1 ACAT MAT,Homo sapiens (Human),427
P24928,23.3501625061035,20.6808185577393,20.2472305297852,25.171501159668,24.7403144836426,23.1484451293945,21.426070531209334,24.35342025756837,2.9273497263590365,0.06342397040658689,0.9968629109018278,reviewed,RPB1_HUMAN,DNA-directed RNA polymerase II subunit RPB1 (RNA polymerase II subunit B1) (EC 2.7.7.6) (3'-5' exoribonuclease) (EC 3.1.13.-) (DNA-directed RNA polymerase II subunit A) (DNA-directed RNA polymerase III largest subunit) (RNA-directed RNA polymerase II subunit RPB1) (EC 2.7.7.48),POLR2A POLR2,Homo sapiens (Human),1970
P25205,26.2621803283691,26.4722938537598,23.9878921508789,27.4706497192383,26.3894577026367,26.5356845855713,25.574122111002605,26.798597335815433,1.224475224812828,0.22961786156639935,0.9968629109018278,reviewed,MCM3_HUMAN,DNA replication licensing factor MCM3 (EC 3.6.4.12) (DNA polymerase alpha holoenzyme-associated protein P1) (P1-MCM3) (RLF subunit beta) (p102),MCM3,Homo sapiens (Human),808
P25325,21.5453834533691,25.1242370605469,21.7512035369873,22.8798027038574,24.18434715271,22.7693309783936,22.806941350301102,23.277826944986998,0.4708855946858961,0.7246857368312866,0.9968629109018278,reviewed,THTM_HUMAN,3-mercaptopyruvate sulfurtransferase (MST) (EC 2.8.1.2),MPST TST2,Homo sapiens (Human),297
P25440,28.0877532958984,27.501651763916,26.4869556427002,28.3844680786133,28.1005916595459,27.4676990509033,27.358786900838197,27.9842529296875,0.6254660288493028,0.31153855829454685,0.9968629109018278,reviewed,BRD2_HUMAN,Bromodomain-containing protein 2 (O27.1.1),BRD2 KIAA9001 RING3,Homo sapiens (Human),801
P25490,22.4875316619873,21.1240158081055,24.5745010375977,22.5861854553223,23.9878921508789,22.3981876373291,22.728682835896834,22.99075508117677,0.2620722452799349,0.8267356019664263,0.9968629109018278,reviewed,TYY1_HUMAN,Transcriptional repressor protein YY1 (Delta transcription factor) (INO80 complex subunit S) (NF-E1) (Yin and yang 1) (YY-1),YY1 INO80S,Homo sapiens (Human),414
P25685,22.9608268737793,22.6435031890869,23.0769519805908,22.4324207305908,22.4885120391846,24.1615409851074,22.893760681152333,23.0274912516276,0.13373057047526515,0.8294961660406489,0.9968629109018278,reviewed,DNJB1_HUMAN,DnaJ homolog subfamily B member 1 (DnaJ protein homolog 1) (Heat shock 40 kDa protein 1) (HSP40) (Heat shock protein 40) (Human DnaJ protein 1) (hDj-1),DNAJB1 DNAJ1 HDJ1 HSPF1,Homo sapiens (Human),340
P25705,29.2211494445801,30.536584854126,30.3096466064453,30.789083480835,29.6423759460449,29.6817054748535,30.022460301717132,30.037721633911133,0.015261332194000943,0.9793144880231959,0.9968629109018278,reviewed,ATPA_HUMAN,"ATP synthase subunit alpha, mitochondrial (ATP synthase F1 subunit alpha)",ATP5F1A ATP5A ATP5A1 ATP5AL2 ATPM,Homo sapiens (Human),553
P25789,24.1120338439941,21.4438343048096,21.1784706115723,23.8691959381104,25.5926628112793,23.6586170196533,22.244779586792003,24.37349192301433,2.1287123362223284,0.12996334346187421,0.9968629109018278,reviewed,PSA4_HUMAN,Proteasome subunit alpha type-4 (Macropain subunit C9) (Multicatalytic endopeptidase complex subunit C9) (Proteasome component C9) (Proteasome subunit L),PSMA4 HC9 PSC9,Homo sapiens (Human),261
P26196,22.5410003662109,22.4720821380615,20.0108890533447,24.5897808074951,21.4101676940918,22.8255519866943,21.674657185872366,22.941833496093732,1.267176310221366,0.36469249280475663,0.9968629109018278,reviewed,DDX6_HUMAN,Probable ATP-dependent RNA helicase DDX6 (EC 3.6.4.13) (ATP-dependent RNA helicase p54) (DEAD box protein 6) (Oncogene RCK),DDX6 HLR2 RCK,Homo sapiens (Human),483
P26358,23.4772891998291,26.5280418395996,21.6431350708008,26.5211524963379,23.9550018310547,22.9339027404785,23.882822036743164,24.470019022623703,0.5871969858805386,0.7580360531006478,0.9968629109018278,reviewed,DNMT1_HUMAN,DNA (cytosine-5)-methyltransferase 1 (Dnmt1) (EC 2.1.1.37) (CXXC-type zinc finger protein 9) (DNA methyltransferase HsaI) (DNA MTase HsaI) (M.HsaI) (MCMT),DNMT1 AIM CXXC9 DNMT,Homo sapiens (Human),1616
P26368,25.4985961914063,25.6693897247314,25.9831142425537,26.0265216827393,25.7685775756836,25.8157749176025,25.717033386230465,25.87029139200847,0.15325800577800308,0.3991147414070555,0.9968629109018278,reviewed,U2AF2_HUMAN,Splicing factor U2AF 65 kDa subunit (U2 auxiliary factor 65 kDa subunit) (hU2AF(65)) (hU2AF65) (U2 snRNP auxiliary factor large subunit),U2AF2 U2AF65,Homo sapiens (Human),475
P26373,30.5972595214844,31.3578338623047,31.0028305053711,31.0354461669922,30.8755493164063,31.1521282196045,30.985974629720072,31.021041234334334,0.035066604614261365,0.8880768011879685,0.9968629109018278,reviewed,RL13_HUMAN,Large ribosomal subunit protein eL13 (60S ribosomal protein L13) (Breast basic conserved protein 1),RPL13 BBC1 OK/SW-cl.46,Homo sapiens (Human),211
P26599,28.8188495635986,29.7496871948242,30.0523242950439,29.8053207397461,28.9297924041748,29.5928649902344,29.540287017822234,29.44265937805177,-0.09762763977046518,0.8406928480269218,0.9968629109018278,reviewed,PTBP1_HUMAN,Polypyrimidine tract-binding protein 1 (PTB) (57 kDa RNA-binding protein PPTB-1) (Heterogeneous nuclear ribonucleoprotein I) (hnRNP I),PTBP1 PTB,Homo sapiens (Human),557
P26639,24.3567600250244,24.2009010314941,24.8783931732178,25.5511875152588,25.0803394317627,25.4971656799316,24.478684743245434,25.376230875651032,0.8975461324055978,0.023902015778141588,0.9968629109018278,reviewed,SYTC_HUMAN,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)",TARS1 TARS,Homo sapiens (Human),723
P26640,28.2492980957031,28.8906440734863,23.3555507659912,29.3448162078857,28.7971153259277,26.1744384765625,26.83183097839353,28.105456670125296,1.273625691731766,0.559457317252352,0.9968629109018278,reviewed,SYVC_HUMAN,Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS),VARS1 G7A VARS VARS2,Homo sapiens (Human),1264
P26641,29.1658115386963,30.0412693023682,30.1011180877686,30.3478374481201,29.2970161437988,29.3696956634521,29.769399642944364,29.671516418457003,-0.09788322448736153,0.8398666177257569,0.9968629109018278,reviewed,EF1G_HUMAN,Elongation factor 1-gamma (EF-1-gamma) (eEF-1B gamma),EEF1G EF1G PRO1608,Homo sapiens (Human),437
P27540,23.7675933837891,23.0731906890869,22.4285049438477,20.4410057067871,21.2021751403809,24.7268676757813,23.089763005574568,22.123349507649767,-0.9664134979248011,0.5210832496409499,0.9968629109018278,reviewed,ARNT_HUMAN,"Aryl hydrocarbon receptor nuclear translocator (ARNT protein) (Class E basic helix-loop-helix protein 2) (bHLHe2) (Dioxin receptor, nuclear translocator) (Hypoxia-inducible factor 1-beta) (HIF-1-beta) (HIF1-beta)",ARNT BHLHE2,Homo sapiens (Human),789
P27635,30.0472621917725,30.903470993042,29.8564262390137,30.206413269043,30.2426357269287,30.1704502105713,30.269053141276064,30.20649973551433,-0.06255340576173296,0.8557136112390589,0.9968629109018278,reviewed,RL10_HUMAN,Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Laminin receptor homolog) (Protein QM) (Ribosomal protein L10) (Tumor suppressor QM),RPL10 DXS648E QM,Homo sapiens (Human),214
P27694,26.361083984375,26.5394306182861,26.9271659851074,26.8842506408691,25.5290699005127,26.7744216918945,26.609226862589498,26.395914077758764,-0.2133127848307339,0.6706312257250923,0.9968629109018278,reviewed,RFA1_HUMAN,"Replication protein A 70 kDa DNA-binding subunit (RP-A p70) (Replication factor A protein 1) (RF-A protein 1) (Single-stranded DNA-binding protein) [Cleaved into: Replication protein A 70 kDa DNA-binding subunit, N-terminally processed]",RPA1 REPA1 RPA70,Homo sapiens (Human),616
P27695,26.5946292877197,27.7584991455078,27.4584197998047,27.2772846221924,26.9272785186768,27.5074863433838,27.2705160776774,27.237349828084334,-0.0331662495930658,0.9359062282106975,0.9968629109018278,reviewed,APEX1_HUMAN,"DNA repair nuclease/redox regulator APEX1 (EC 3.1.11.2) (EC 3.1.21.-) (APEX nuclease) (APEN) (Apurinic-apyrimidinic endonuclease 1) (AP endonuclease 1) (APE-1) (DNA-(apurinic or apyrimidinic site) endonuclease) (Redox factor-1) (REF-1) [Cleaved into: DNA repair nuclease/redox regulator APEX1, mitochondrial]",APEX1 APE APE1 APEX APX HAP1 REF1,Homo sapiens (Human),318
P27708,22.3365802764893,23.4527454376221,20.5109691619873,23.4010639190674,23.2321472167969,22.127010345459,22.1000982920329,22.920073827107768,0.8199755350748674,0.4349266636753214,0.9968629109018278,reviewed,PYR1_HUMAN,Multifunctional protein CAD (Carbamoyl phosphate synthetase 2-aspartate transcarbamylase-dihydroorotase) [Includes: Glutamine-dependent carbamoyl phosphate synthase (EC 6.3.5.5); Glutamine amidotransferase (GATase) (GLNase) (EC 3.5.1.2); Ammonium-dependent carbamoyl phosphate synthase (CPS) (CPSase) (EC 6.3.4.16); Aspartate carbamoyltransferase (EC 2.1.3.2); Dihydroorotase (EC 3.5.2.3)],CAD,Homo sapiens (Human),2225
P28288,26.8563804626465,27.9329776763916,27.4530124664307,28.691556930542,26.958589553833,27.8920345306396,27.414123535156268,27.84739367167153,0.4332701365152616,0.5032438086568087,0.9968629109018278,reviewed,ABCD3_HUMAN,ATP-binding cassette sub-family D member 3 (EC 3.1.2.-) (EC 7.6.2.-) (70 kDa peroxisomal membrane protein) (PMP70),ABCD3 PMP70 PXMP1,Homo sapiens (Human),659
P28340,25.0131206512451,25.612512588501,21.1716575622559,26.4817771911621,25.9640007019043,22.0054321289063,23.932430267334,24.817070007324233,0.8846397399902344,0.6786677109307182,0.9968629109018278,reviewed,DPOD1_HUMAN,DNA polymerase delta catalytic subunit (EC 2.7.7.7) (3'-5' exodeoxyribonuclease) (EC 3.1.11.-) (DNA polymerase subunit delta p125),POLD1 POLD,Homo sapiens (Human),1107
P28370,25.3591079711914,26.1558780670166,20.6586017608643,26.1010723114014,26.0143356323242,22.5184497833252,24.057862599690765,24.877952575683597,0.8200899759928326,0.713734516348623,0.9968629109018278,reviewed,SMCA1_HUMAN,Probable global transcription activator SNF2L1 (EC 3.6.4.-) (ATP-dependent helicase SMARCA1) (Nucleosome-remodeling factor subunit SNF2L) (SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 1),SMARCA1 SNF2L SNF2L1,Homo sapiens (Human),1054
P29083,24.1636161804199,23.3402805328369,26.2162494659424,23.7951107025146,24.0371627807617,25.0730838775635,24.573382059733067,24.3017857869466,-0.2715962727864678,0.7871344448965182,0.9968629109018278,reviewed,T2EA_HUMAN,General transcription factor IIE subunit 1 (General transcription factor IIE 56 kDa subunit) (Transcription initiation factor IIE subunit alpha) (TFIIE-alpha),GTF2E1 TF2E1,Homo sapiens (Human),439
P29084,24.5539131164551,22.1079006195068,23.37451171875,22.3513164520264,23.3677310943604,23.0140495300293,23.3454418182373,22.911032358805368,-0.434409459431933,0.6011815343208069,0.9968629109018278,reviewed,T2EB_HUMAN,Transcription initiation factor IIE subunit beta (TFIIE-beta) (General transcription factor IIE subunit 2),GTF2E2 TF2E2,Homo sapiens (Human),291
P29375,20.9242343902588,26.1029148101807,20.6437168121338,23.5666313171387,25.0062026977539,22.964563369751,22.556955337524432,23.845799128214534,1.2888437906901018,0.5296914799708197,0.9968629109018278,reviewed,KDM5A_HUMAN,Lysine-specific demethylase 5A (EC 1.14.11.67) (Histone demethylase JARID1A) (Jumonji/ARID domain-containing protein 1A) (Retinoblastoma-binding protein 2) (RBBP-2) ([histone H3]-trimethyl-L-lysine(4) demethylase 5A),KDM5A JARID1A RBBP2 RBP2,Homo sapiens (Human),1690
P30041,25.4426574707031,27.0106258392334,26.1623287200928,26.8415813446045,25.8083801269531,25.747579574585,26.205204010009766,26.132513682047534,-0.0726903279622313,0.9056020792991302,0.9968629109018278,reviewed,PRDX6_HUMAN,Peroxiredoxin-6 (EC 1.11.1.27) (1-Cys peroxiredoxin) (1-Cys PRX) (24 kDa protein) (Acidic calcium-independent phospholipase A2) (aiPLA2) (EC 3.1.1.4) (Antioxidant protein 2) (Glutathione-dependent peroxiredoxin) (Liver 2D page spot 40) (Lysophosphatidylcholine acyltransferase 5) (LPC acyltransferase 5) (LPCAT-5) (Lyso-PC acyltransferase 5) (EC 2.3.1.23) (Non-selenium glutathione peroxidase) (NSGPx) (Red blood cells page spot 12),PRDX6 AOP2 KIAA0106,Homo sapiens (Human),224
P30050,26.8091907501221,27.4747543334961,25.0107765197754,28.4027156829834,27.2772846221924,25.2046375274658,26.431573867797866,26.961545944213867,0.5299720764160014,0.6793865700157016,0.9968629109018278,reviewed,RL12_HUMAN,Large ribosomal subunit protein uL11 (60S ribosomal protein L12),RPL12,Homo sapiens (Human),165
P30153,20.407585144043,21.8460388183594,21.3605175018311,21.865629196167,22.4618320465088,21.7937355041504,21.204713821411165,22.040398915608733,0.8356850941975686,0.15173065170556765,0.9968629109018278,reviewed,2AAA_HUMAN,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha),PPP2R1A,Homo sapiens (Human),589
P30414,27.9311180114746,28.1949310302734,26.8430213928223,28.0521697998047,28.1278018951416,27.9188327789307,27.656356811523434,28.03293482462567,0.37657801310223604,0.4188043313313443,0.9968629109018278,reviewed,NKTR_HUMAN,NK-tumor recognition protein (NK-TR protein) (Natural-killer cells cyclophilin-related protein) (Peptidyl-prolyl cis-trans isomerase NKTR) (PPIase) (EC 5.2.1.8) (Rotamase),NKTR,Homo sapiens (Human),1462
P30837,24.9957180023193,25.0376663208008,25.577615737915,26.1214122772217,25.0113735198975,24.9363403320313,25.2036666870117,25.3563753763835,0.15270868937179927,0.7383962297704014,0.9968629109018278,reviewed,AL1B1_HUMAN,"Aldehyde dehydrogenase X, mitochondrial (EC 1.2.1.3) (Aldehyde dehydrogenase 5) (Aldehyde dehydrogenase family 1 member B1)",ALDH1B1 ALDH5 ALDHX,Homo sapiens (Human),517
P30876,25.858943939209,26.2651348114014,20.7603759765625,26.5723190307617,25.586633682251,23.4333477020264,24.294818242390964,25.1974334716797,0.9026152292887382,0.6749962063127075,0.9968629109018278,reviewed,RPB2_HUMAN,DNA-directed RNA polymerase II subunit RPB2 (EC 2.7.7.6) (3'-5' exoribonuclease) (EC 3.1.13.-) (DNA-directed RNA polymerase II 140 kDa polypeptide) (DNA-directed RNA polymerase II subunit B) (RNA polymerase II subunit 2) (RNA polymerase II subunit B2) (RNA-directed RNA polymerase II subunit RPB2) (EC 2.7.7.48),POLR2B,Homo sapiens (Human),1174
P31153,21.2227630615234,20.32493019104,23.534215927124,22.2981872558594,22.2559185028076,23.250072479248,21.693969726562468,22.601392745971665,0.9074230194091975,0.4195456912634071,0.9968629109018278,reviewed,METK2_HUMAN,S-adenosylmethionine synthase isoform type-2 (AdoMet synthase 2) (EC 2.5.1.6) (Methionine adenosyltransferase 2) (MAT 2) (Methionine adenosyltransferase II) (MAT-II),MAT2A AMS2 MATA2,Homo sapiens (Human),395
P31274,20.8166484832764,21.8081016540527,21.0418853759766,21.905445098877,20.0530757904053,23.8968906402588,21.22221183776857,21.951803843180368,0.7295920054117992,0.560177592937962,0.9968629109018278,reviewed,HXC9_HUMAN,Homeobox protein Hox-C9 (Homeobox protein Hox-3B),HOXC9 HOX3B,Homo sapiens (Human),260
P31930,27.3131122589111,28.0953178405762,27.9066143035889,28.1834297180176,27.4865417480469,27.4734401702881,27.771681467692066,27.714470545450865,-0.05721092224120028,0.8717297646231572,0.9968629109018278,reviewed,QCR1_HUMAN,"Cytochrome b-c1 complex subunit 1, mitochondrial (Complex III subunit 1) (Core protein I) (Ubiquinol-cytochrome-c reductase complex core protein 1)",UQCRC1,Homo sapiens (Human),480
P31942,25.2640266418457,25.6666030883789,26.3151340484619,24.8283252716064,24.6231021881104,24.7229137420654,25.748587926228833,24.724780400594067,-1.0238075256347656,0.030419027766517535,0.9968629109018278,reviewed,HNRH3_HUMAN,Heterogeneous nuclear ribonucleoprotein H3 (hnRNP H3) (Heterogeneous nuclear ribonucleoprotein 2H9) (hnRNP 2H9),HNRNPH3 HNRPH3,Homo sapiens (Human),346
P31943,29.0683288574219,29.9945583343506,29.6427364349365,30.6328754425049,29.2693462371826,29.6518650054932,29.568541208903,29.851362228393565,0.2828210194905658,0.5929991042533249,0.9968629109018278,reviewed,HNRH1_HUMAN,"Heterogeneous nuclear ribonucleoprotein H (hnRNP H) [Cleaved into: Heterogeneous nuclear ribonucleoprotein H, N-terminally processed]",HNRNPH1 HNRPH HNRPH1,Homo sapiens (Human),449
P32969,28.1531562805176,29.2738876342773,27.8531723022461,29.2255001068115,28.759069442749,28.1358470916748,28.42673873901367,28.70680554707843,0.28006680806476325,0.6284805409898779,0.9968629109018278,reviewed,RL9_HUMAN,Large ribosomal subunit protein uL6 (60S ribosomal protein L9),RPL9 OK/SW-cl.103; RPL9P7; RPL9P8; RPL9P9,Homo sapiens (Human),192
P33240,25.759464263916,25.3391246795654,26.3838844299316,26.147985458374,25.732364654541,24.6831932067871,25.827491124471,25.521181106567365,-0.306310017903634,0.5950135839469475,0.9968629109018278,reviewed,CSTF2_HUMAN,Cleavage stimulation factor subunit 2 (CF-1 64 kDa subunit) (Cleavage stimulation factor 64 kDa subunit) (CSTF 64 kDa subunit) (CstF-64),CSTF2,Homo sapiens (Human),577
P33991,28.3480701446533,28.8968048095703,28.3269748687744,29.0435123443604,28.6816387176514,28.5398597717285,28.52394994099933,28.755003611246767,0.23105367024743728,0.3889973647291281,0.9968629109018278,reviewed,MCM4_HUMAN,DNA replication licensing factor MCM4 (EC 3.6.4.12) (CDC21 homolog) (P1-CDC21),MCM4 CDC21,Homo sapiens (Human),863
P33992,27.8195209503174,28.689624786377,28.1941337585449,29.2084846496582,28.2919330596924,28.3978691101074,28.2344264984131,28.632762273152668,0.39833577473956794,0.3579367635204337,0.9968629109018278,reviewed,MCM5_HUMAN,DNA replication licensing factor MCM5 (EC 3.6.4.12) (CDC46 homolog) (P1-CDC46),MCM5 CDC46,Homo sapiens (Human),734
P33993,29.8563804626465,30.7075901031494,30.6359043121338,30.9122791290283,30.5780372619629,30.611047744751,30.399958292643234,30.700454711914066,0.30049641927083215,0.362447682720131,0.9968629109018278,reviewed,MCM7_HUMAN,DNA replication licensing factor MCM7 (EC 3.6.4.12) (CDC47 homolog) (P1.1-MCM3),MCM7 CDC47 MCM2,Homo sapiens (Human),719
P35222,25.9291763305664,25.6987209320068,25.9225006103516,26.6369934082031,26.1850280761719,25.7111968994141,25.85013262430827,26.177739461263034,0.32760683695476445,0.3036362157054906,0.9968629109018278,reviewed,CTNB1_HUMAN,Catenin beta-1 (Beta-catenin),CTNNB1 CTNNB OK/SW-cl.35 PRO2286,Homo sapiens (Human),781
P35232,27.3952560424805,28.0725517272949,26.9878273010254,28.87815284729,28.0277557373047,27.1445274353027,27.485211690266937,28.016812006632467,0.5316003163655303,0.42002317908259845,0.9968629109018278,reviewed,PHB1_HUMAN,Prohibitin 1,PHB1 PHB,Homo sapiens (Human),272
P35250,21.9107151031494,22.6771068572998,21.2259788513184,22.0660514831543,23.5301723480225,24.1199703216553,21.937933603922534,23.23873138427737,1.3007977803548343,0.15384885857888836,0.9968629109018278,reviewed,RFC2_HUMAN,Replication factor C subunit 2 (Activator 1 40 kDa subunit) (A1 40 kDa subunit) (Activator 1 subunit 2) (Replication factor C 40 kDa subunit) (RF-C 40 kDa subunit) (RFC40),RFC2,Homo sapiens (Human),354
P35251,28.1885795593262,28.7352485656738,25.4695472717285,27.7011413574219,28.0925998687744,26.8650226593018,27.46445846557617,27.552921295166033,0.08846282958986507,0.9382424419960163,0.9968629109018278,reviewed,RFC1_HUMAN,Replication factor C subunit 1 (Activator 1 140 kDa subunit) (A1 140 kDa subunit) (Activator 1 large subunit) (Activator 1 subunit 1) (DNA-binding protein PO-GA) (Replication factor C 140 kDa subunit) (RF-C 140 kDa subunit) (RFC140) (Replication factor C large subunit),RFC1 RFC140,Homo sapiens (Human),1148
